AAPL|9780|0.00105276188742255|0.0378461531715735|-0.916434369644381|0.265295995630482|0.600789056234652
MSFT|9780|0.000583932545251802|0.035371918187248|-0.932433996889117|0.147151001403454|0.561511793512684
NVDA|9763|0.00149839160100397|0.044796004132792|-0.956970356346865|0.377594683453001|0.711114519988735
TSLA|5588|0.00153074062262905|0.0307891586829013|-0.736322169914872|0.38574663690252|0.488762741711171
